0.75,0.75,1.0,0.005600000000000001,0.005900000000000001
0.75,1.0,0.0,0.0258,0.0102
0.75,1.0,0.25,0.009300000000000001,0.008700000000000001
0.75,1.0,0.5,0.008,0.0072
0.75,1.0,0.75,0.0062,0.0057
0.75,1.0,1.0,0.0055000000000000005,0.0045000000000000005
1.0,0.0,0.0,0.9723000000000002,0.7444
1.0,0.0,0.25,0.036899999999999995,0.0313
1.0,0.0,0.5,0.0083,0.0062
1.0,0.0,0.75,0.0053,0.0058
1.0,0.0,1.0,0.0046,0.004300000000000001
1.0,0.25,0.0,0.0099,0.010700000000000001
1.0,0.25,0.25,0.0076,0.006500000000000001
1.0,0.25,0.5,0.0068000000000000005,0.005600000000000001
1.0,0.25,0.75,0.0052,0.005600000000000001
1.0,0.25,1.0,0.0046,0.0055000000000000005
1.0,0.5,0.0,0.0134,0.0098
1.0,0.5,0.25,0.01,0.009399999999999999
1.0,0.5,0.5,0.0074,0.006
1.0,0.5,0.75,0.006300000000000001,0.0067
1.0,0.5,1.0,0.004700000000000001,0.0048000000000000004
1.0,0.75,0.0,0.019200000000000002,0.008100000000000001
1.0,0.75,0.25,0.0085,0.006999999999999999
1.0,0.75,0.5,0.0064,0.0063999999999999994
1.0,0.75,0.75,0.005600000000000001,0.005600000000000001
1.0,0.75,1.0,0.0041,0.0048000000000000004
1.0,1.0,0.0,0.04209999999999999,0.0105
1.0,1.0,0.25,0.0078000000000000005,0.008
1.0,1.0,0.5,0.006300000000000001,0.0054
1.0,1.0,0.75,0.0057,0.006599999999999999
1.0,1.0,1.0,0.0054,0.0052
